rule_id,file,s_id,character,position,form_before,form_after
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002127,',107,Sanay ko sowal ni Marta: 'Mafana' kako to nika o mamiliyaw a ma'orip cingra nai patay i saikoray a romi'ad.',"Sanay ko sowal ni Marta: ""Mafana' kako to nika o mamiliyaw a ma'orip cingra nai patay i saikoray a romi'ad."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002209,',33,"Isalakatay a somowal ci Pawlo to 'micoliay micongangah to wama wina', aikor somowalay to caay ka fana' a miahowid ko tamdaw, o matiniay tamdaw cowa piako'id to nano demak no tao i cangranan.","Isalakatay a somowal ci Pawlo to ""micoliay micongangah to wama wina"", aikor somowalay to caay ka fana' a miahowid ko tamdaw, o matiniay tamdaw cowa piako'id to nano demak no tao i cangranan."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002209,',67,"Isalakatay a somowal ci Pawlo to 'micoliay micongangah to wama wina', aikor somowalay to caay ka fana' a miahowid ko tamdaw, o matiniay tamdaw cowa piako'id to nano demak no tao i cangranan.","Isalakatay a somowal ci Pawlo to ""micoliay micongangah to wama wina"", aikor somowalay to caay ka fana' a miahowid ko tamdaw, o matiniay tamdaw cowa piako'id to nano demak no tao i cangranan."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002270,',26,"Tahira i romi'ad ni Nowa, 'adihayay miedefay ko mari'angay a demak icowacowa.'","Tahira i romi'ad ni Nowa, ""adihayay miedefay ko mari'angay a demak icowacowa."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002270,',77,"Tahira i romi'ad ni Nowa, 'adihayay miedefay ko mari'angay a demak icowacowa.'","Tahira i romi'ad ni Nowa, ""adihayay miedefay ko mari'angay a demak icowacowa."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002381,',72,"Ano haratengen ita ko teloc no mararaway, wa nga'ay misa'osi ko faloco' 'ka'itehen ko tatiihay'.","Ano haratengen ita ko teloc no mararaway, wa nga'ay misa'osi ko faloco' ""ka'itehen ko tatiihay""."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002381,',94,"Ano haratengen ita ko teloc no mararaway, wa nga'ay misa'osi ko faloco' 'ka'itehen ko tatiihay'.","Ano haratengen ita ko teloc no mararaway, wa nga'ay misa'osi ko faloco' ""ka'itehen ko tatiihay""."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002414,',81,"Ano samaanto ko piharateng no finawlan, ci Rihopoam ato sofitay ningra kamayan a 'mitengil to sowal ni Yihofa, mitoor to sowal ni Yihofa a minokay.'","Ano samaanto ko piharateng no finawlan, ci Rihopoam ato sofitay ningra kamayan a ""mitengil to sowal ni Yihofa, mitoor to sowal ni Yihofa a minokay."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002414,',147,"Ano samaanto ko piharateng no finawlan, ci Rihopoam ato sofitay ningra kamayan a 'mitengil to sowal ni Yihofa, mitoor to sowal ni Yihofa a minokay.'","Ano samaanto ko piharateng no finawlan, ci Rihopoam ato sofitay ningra kamayan a ""mitengil to sowal ni Yihofa, mitoor to sowal ni Yihofa a minokay."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002527,',15,Misamanay Hano 'Papadotoc a Ciheci' Kita Hani?,"Misamanay Hano ""Papadotoc a Ciheci"" Kita Hani?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002527,',34,Misamanay Hano 'Papadotoc a Ciheci' Kita Hani?,"Misamanay Hano ""Papadotoc a Ciheci"" Kita Hani?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002602,',26,"Misa'icel kita palahad to 'harateng ni Kristo,' hano nga'ay padama kitanan malo no'adingoan a tamdaw?","Misa'icel kita palahad to ""harateng ni Kristo,"" hano nga'ay padama kitanan malo no'adingoan a tamdaw?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002602,',46,"Misa'icel kita palahad to 'harateng ni Kristo,' hano nga'ay padama kitanan malo no'adingoan a tamdaw?","Misa'icel kita palahad to ""harateng ni Kristo,"" hano nga'ay padama kitanan malo no'adingoan a tamdaw?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002644,',33,Hano misa'icel kita a palahad to 'harateng ni Kristo'?,"Hano misa'icel kita a palahad to ""harateng ni Kristo""?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002644,',52,Hano misa'icel kita a palahad to 'harateng ni Kristo'?,"Hano misa'icel kita a palahad to ""harateng ni Kristo""?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002673,',38,"Sowal i 1 Korinto 2:16 pairaen ita ko 'harateng ni kristo,' sanay.","Sowal i 1 Korinto 2:16 pairaen ita ko ""harateng ni kristo,"" sanay."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002673,',58,"Sowal i 1 Korinto 2:16 pairaen ita ko 'harateng ni kristo,' sanay.","Sowal i 1 Korinto 2:16 pairaen ita ko ""harateng ni kristo,"" sanay."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002767,',39,"Samanen no wama wina a padama ko wawa, 'ira ko taneng nga'ay malidong'?","Samanen no wama wina a padama ko wawa, ""ira ko taneng nga'ay malidong""?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U002767,',69,"Samanen no wama wina a padama ko wawa, 'ira ko taneng nga'ay malidong'?","Samanen no wama wina a padama ko wawa, ""ira ko taneng nga'ay malidong""?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003054,',30,"Mansa mihaen ko sowal ningra: 'O makoracay kako, cowa citadah to palakisay to remes a raraw.'","Mansa mihaen ko sowal ningra: ""O makoracay kako, cowa citadah to palakisay to remes a raraw."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003054,',92,"Mansa mihaen ko sowal ningra: 'O makoracay kako, cowa citadah to palakisay to remes a raraw.'","Mansa mihaen ko sowal ningra: ""O makoracay kako, cowa citadah to palakisay to remes a raraw."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003197,',90,"O mitilidan ni Yohani saka tosa ato saka tolo a tikami, pakahemekan ningra koya padotocay 'midoedo to so'linay kimad dademak' a Krisciyang.","O mitilidan ni Yohani saka tosa ato saka tolo a tikami, pakahemekan ningra koya padotocay ""midoedo to so'linay kimad dademak"" a Krisciyang."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003197,',124,"O mitilidan ni Yohani saka tosa ato saka tolo a tikami, pakahemekan ningra koya padotocay 'midoedo to so'linay kimad dademak' a Krisciyang.","O mitilidan ni Yohani saka tosa ato saka tolo a tikami, pakahemekan ningra koya padotocay ""midoedo to so'linay kimad dademak"" a Krisciyang."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003271,',0,'Nanay Pahemeken no Tamdaw Kiso to Nika Citanengay Kiso!',"""Nanay Pahemeken no Tamdaw Kiso to Nika Citanengay Kiso!"""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003271,',56,'Nanay Pahemeken no Tamdaw Kiso to Nika Citanengay Kiso!',"""Nanay Pahemeken no Tamdaw Kiso to Nika Citanengay Kiso!"""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003446,',54,Itini tikami ni Pawlo mikiriwi'ay masowal ni Pawlo ko 'patanektekay' cingranan a salikaka.,"Itini tikami ni Pawlo mikiriwi'ay masowal ni Pawlo ko ""patanektekay"" cingranan a salikaka."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003446,',67,Itini tikami ni Pawlo mikiriwi'ay masowal ni Pawlo ko 'patanektekay' cingranan a salikaka.,"Itini tikami ni Pawlo mikiriwi'ay masowal ni Pawlo ko ""patanektekay"" cingranan a salikaka."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003519,',0,'Misinanotay mitengil' ci Yihofa to maanan a demak hani?,"""Misinanotay mitengil"" ci Yihofa to maanan a demak hani?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003519,',21,'Misinanotay mitengil' ci Yihofa to maanan a demak hani?,"""Misinanotay mitengil"" ci Yihofa to maanan a demak hani?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003585,',11,O manan ko 'tadamaanay a miliyaway ma'orip' hani?,"O manan ko ""tadamaanay a miliyaway ma'orip"" hani?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003585,',42,O manan ko 'tadamaanay a miliyaway ma'orip' hani?,"O manan ko ""tadamaanay a miliyaway ma'orip"" hani?"
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003687,',41,"Pakayni sapadamaaw kitaanan, pafeliay to 'malo sida'itay a tamdaw', o malohemay malitengay no kasakopang, tangongolay ko piako'id no mita ci Yihofaan.","Pakayni sapadamaaw kitaanan, pafeliay to ""malo sida'itay a tamdaw"", o malohemay malitengay no kasakopang, tangongolay ko piako'id no mita ci Yihofaan."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003687,',65,"Pakayni sapadamaaw kitaanan, pafeliay to 'malo sida'itay a tamdaw', o malohemay malitengay no kasakopang, tangongolay ko piako'id no mita ci Yihofaan.","Pakayni sapadamaaw kitaanan, pafeliay to ""malo sida'itay a tamdaw"", o malohemay malitengay no kasakopang, tangongolay ko piako'id no mita ci Yihofaan."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003843,',0,"'Misatekeday maolah to niyah ko tamdaw,' sanay ko sowal ni Pawlo.","""Misatekeday maolah to niyah ko tamdaw,"" sanay ko sowal ni Pawlo."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003843,',39,"'Misatekeday maolah to niyah ko tamdaw,' sanay ko sowal ni Pawlo.","""Misatekeday maolah to niyah ko tamdaw,"" sanay ko sowal ni Pawlo."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003910,',52,"Somowalay ko mikingkiway a tamdaw, padama to tamdaw 'matongalay ko araaw ato epoc no ka'orip, samanen mihaen to demak mirenecay to sasafaay a saali no tamdaw.'","Somowalay ko mikingkiway a tamdaw, padama to tamdaw ""matongalay ko araaw ato epoc no ka'orip, samanen mihaen to demak mirenecay to sasafaay a saali no tamdaw."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003910,',158,"Somowalay ko mikingkiway a tamdaw, padama to tamdaw 'matongalay ko araaw ato epoc no ka'orip, samanen mihaen to demak mirenecay to sasafaay a saali no tamdaw.'","Somowalay ko mikingkiway a tamdaw, padama to tamdaw ""matongalay ko araaw ato epoc no ka'orip, samanen mihaen to demak mirenecay to sasafaay a saali no tamdaw."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003989,',178,"O roma, masowalay ni Yihofa i Fangcalay Cudad ko Hongti Kitakit ni Misiya, somowalayho Cingra o mapasimalay Krisciyang iraay ko hatokel, tayra i kakarayan tahada'oc a ma'orip, o 'roma lopay'ay siri' wa itini i sera a Lakoing tahada'oc a ma'orip.","O roma, masowalay ni Yihofa i Fangcalay Cudad ko Hongti Kitakit ni Misiya, somowalayho Cingra o mapasimalay Krisciyang iraay ko hatokel, tayra i kakarayan tahada'oc a ma'orip, o ""roma lopay'ay siri"" wa itini i sera a Lakoing tahada'oc a ma'orip."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U003989,',197,"O roma, masowalay ni Yihofa i Fangcalay Cudad ko Hongti Kitakit ni Misiya, somowalayho Cingra o mapasimalay Krisciyang iraay ko hatokel, tayra i kakarayan tahada'oc a ma'orip, o 'roma lopay'ay siri' wa itini i sera a Lakoing tahada'oc a ma'orip.","O roma, masowalay ni Yihofa i Fangcalay Cudad ko Hongti Kitakit ni Misiya, somowalayho Cingra o mapasimalay Krisciyang iraay ko hatokel, tayra i kakarayan tahada'oc a ma'orip, o ""roma lopay'ay siri"" wa itini i sera a Lakoing tahada'oc a ma'orip."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004059,',15,Sowal ni Pawlo 'maolahay to payso' ko tamdaw sanay.,"Sowal ni Pawlo ""maolahay to payso"" ko tamdaw sanay."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004059,',33,Sowal ni Pawlo 'maolahay to payso' ko tamdaw sanay.,"Sowal ni Pawlo ""maolahay to payso"" ko tamdaw sanay."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004089,',72,"Itini ta'angayay kaemingay a demak no ka'orip, o so'linay Krisciyang wa 'ka sasiso'lin ko sowal'.","Itini ta'angayay kaemingay a demak no ka'orip, o so'linay Krisciyang wa ""ka sasiso'lin ko sowal""."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004089,',95,"Itini ta'angayay kaemingay a demak no ka'orip, o so'linay Krisciyang wa 'ka sasiso'lin ko sowal'.","Itini ta'angayay kaemingay a demak no ka'orip, o so'linay Krisciyang wa ""ka sasiso'lin ko sowal""."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004150,',21,"Kaemangay Tamdaw, Ka 'Padotoc Misa'icel, Milahecito Sakalidong Namo a Tayal'","Kaemangay Tamdaw, Ka ""Padotoc Misa'icel, Milahecito Sakalidong Namo a Tayal"""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004150,',75,"Kaemangay Tamdaw, Ka 'Padotoc Misa'icel, Milahecito Sakalidong Namo a Tayal'","Kaemangay Tamdaw, Ka ""Padotoc Misa'icel, Milahecito Sakalidong Namo a Tayal"""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004155,',21,"Kaemangay Tamdaw, ka 'Padotoc Misa'icel, Milahecito Sakalidong Namo a Tayal'","Kaemangay Tamdaw, ka ""Padotoc Misa'icel, Milahecito Sakalidong Namo a Tayal"""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004155,',75,"Kaemangay Tamdaw, ka 'Padotoc Misa'icel, Milahecito Sakalidong Namo a Tayal'","Kaemangay Tamdaw, ka ""Padotoc Misa'icel, Milahecito Sakalidong Namo a Tayal"""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004176,',25,"Oniya hekal miowingay to 'coos no tireng, coos no mata, pahiyoay to dafong a waywayan.'","Oniya hekal miowingay to ""coos no tireng, coos no mata, pahiyoay to dafong a waywayan."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004176,',86,"Oniya hekal miowingay to 'coos no tireng, coos no mata, pahiyoay to dafong a waywayan.'","Oniya hekal miowingay to ""coos no tireng, coos no mata, pahiyoay to dafong a waywayan."""
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004212,',32,"Sowal no Fangcalay Cudad, oyaan 'moecelay mangodoay to Kawas' a Simiyong ato 84 ko mihecaan a fafahiyan ci Anna hananay a pairasolay ko pahapinangan ni Yihofa ci Yisan, o cangrato ko milasilay to tamdaw, o mamalo Misiya a wawa masadakayto.","Sowal no Fangcalay Cudad, oyaan ""moecelay mangodoay to Kawas"" a Simiyong ato 84 ko mihecaan a fafahiyan ci Anna hananay a pairasolay ko pahapinangan ni Yihofa ci Yisan, o cangrato ko milasilay to tamdaw, o mamalo Misiya a wawa masadakayto."
c031,XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM_U004212,',60,"Sowal no Fangcalay Cudad, oyaan 'moecelay mangodoay to Kawas' a Simiyong ato 84 ko mihecaan a fafahiyan ci Anna hananay a pairasolay ko pahapinangan ni Yihofa ci Yisan, o cangrato ko milasilay to tamdaw, o mamalo Misiya a wawa masadakayto.","Sowal no Fangcalay Cudad, oyaan ""moecelay mangodoay to Kawas"" a Simiyong ato 84 ko mihecaan a fafahiyan ci Anna hananay a pairasolay ko pahapinangan ni Yihofa ci Yisan, o cangrato ko milasilay to tamdaw, o mamalo Misiya a wawa masadakayto."
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000002,',75,"Mahecaday kita ci Yihofaan, makalimay micada ko tamdaw to so'linay kimad a 'ma'orip'.","Mahecaday kita ci Yihofaan, makalimay micada ko tamdaw to so'linay kimad a ""ma'orip""."
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000002,',83,"Mahecaday kita ci Yihofaan, makalimay micada ko tamdaw to so'linay kimad a 'ma'orip'.","Mahecaday kita ci Yihofaan, makalimay micada ko tamdaw to so'linay kimad a ""ma'orip""."
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000126,',143,"Itiya, itiniay i Yirusalim cingra pasayra i ""kakerikeridan no finawlan ato mato'asay, ato pasifana'ay to rikec a tamdaw,"" no Yutaya a pasowal: 'Oya Nacali tamdaw ci Yis Kristo, na mipacekan namo i hecek, patikolanto no Kawas pa'orip cingra nai patay.'","Itiya, itiniay i Yirusalim cingra pasayra i ""kakerikeridan no finawlan ato mato'asay, ato pasifana'ay to rikec a tamdaw,"" no Yutaya a pasowal: ""Oya Nacali tamdaw ci Yis Kristo, na mipacekan namo i hecek, patikolanto no Kawas pa'orip cingra nai patay."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000126,',250,"Itiya, itiniay i Yirusalim cingra pasayra i ""kakerikeridan no finawlan ato mato'asay, ato pasifana'ay to rikec a tamdaw,"" no Yutaya a pasowal: 'Oya Nacali tamdaw ci Yis Kristo, na mipacekan namo i hecek, patikolanto no Kawas pa'orip cingra nai patay.'","Itiya, itiniay i Yirusalim cingra pasayra i ""kakerikeridan no finawlan ato mato'asay, ato pasifana'ay to rikec a tamdaw,"" no Yutaya a pasowal: ""Oya Nacali tamdaw ci Yis Kristo, na mipacekan namo i hecek, patikolanto no Kawas pa'orip cingra nai patay."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000143,',19,"""Aka pasowal toya, 'nawiro ikaka no aniniay ko nika nga'ay no iti:yaayho a romi'ad saw?'","""Aka pasowal toya, ""nawiro ikaka no aniniay ko nika nga'ay no iti:yaayho a romi'ad saw?"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000143,',87,"""Aka pasowal toya, 'nawiro ikaka no aniniay ko nika nga'ay no iti:yaayho a romi'ad saw?'","""Aka pasowal toya, ""nawiro ikaka no aniniay ko nika nga'ay no iti:yaayho a romi'ad saw?"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000168,',79,"So'lin ano caka pasowal cangra, latek mamatira ci Tafitian ko harateng nangra: 'Nanay pahemeken no tamdaw kiso to nika citanengay kiso!'","So'lin ano caka pasowal cangra, latek mamatira ci Tafitian ko harateng nangra: ""Nanay pahemeken no tamdaw kiso to nika citanengay kiso!"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000168,',135,"So'lin ano caka pasowal cangra, latek mamatira ci Tafitian ko harateng nangra: 'Nanay pahemeken no tamdaw kiso to nika citanengay kiso!'","So'lin ano caka pasowal cangra, latek mamatira ci Tafitian ko harateng nangra: ""Nanay pahemeken no tamdaw kiso to nika citanengay kiso!"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000218,',38,"14 Palimo'otay ko Loma 12:2 kitaanan: 'Aka madenga nonini a hekal, safaelohen ko harateng a mifalic to niyah, ho cipinang to nga'ayay no Kawas, o malefotay kahemekan Ningra a araaw.'","14 Palimo'otay ko Loma 12:2 kitaanan: ""Aka madenga nonini a hekal, safaelohen ko harateng a mifalic to niyah, ho cipinang to nga'ayay no Kawas, o malefotay kahemekan Ningra a araaw."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000218,',181,"14 Palimo'otay ko Loma 12:2 kitaanan: 'Aka madenga nonini a hekal, safaelohen ko harateng a mifalic to niyah, ho cipinang to nga'ayay no Kawas, o malefotay kahemekan Ningra a araaw.'","14 Palimo'otay ko Loma 12:2 kitaanan: ""Aka madenga nonini a hekal, safaelohen ko harateng a mifalic to niyah, ho cipinang to nga'ayay no Kawas, o malefotay kahemekan Ningra a araaw."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000261,',124,"Matawaay ci Alinta a pasowal: ""Mikawihay ko palakatay to faso tamiyanan, o roma palakatay mikitira i faso miowaw tamiyanan: 'Tada kasemeranto kamo!'","Matawaay ci Alinta a pasowal: ""Mikawihay ko palakatay to faso tamiyanan, o roma palakatay mikitira i faso miowaw tamiyanan: ""Tada kasemeranto kamo!"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000261,',147,"Matawaay ci Alinta a pasowal: ""Mikawihay ko palakatay to faso tamiyanan, o roma palakatay mikitira i faso miowaw tamiyanan: 'Tada kasemeranto kamo!'","Matawaay ci Alinta a pasowal: ""Mikawihay ko palakatay to faso tamiyanan, o roma palakatay mikitira i faso miowaw tamiyanan: ""Tada kasemeranto kamo!"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000300,',26,"Tahira i romi'ad ni Nowa, 'adihayay miedefay ko mari'angay a demak icowacowa.'","Tahira i romi'ad ni Nowa, ""adihayay miedefay ko mari'angay a demak icowacowa."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000300,',77,"Tahira i romi'ad ni Nowa, 'adihayay miedefay ko mari'angay a demak icowacowa.'","Tahira i romi'ad ni Nowa, ""adihayay miedefay ko mari'angay a demak icowacowa."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000473,',23,Sanay ko ca'of ni Yis: 'Cowa ko noni hekal ko Hongti Kitakit ako.',"Sanay ko ca'of ni Yis: ""Cowa ko noni hekal ko Hongti Kitakit ako."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000473,',65,Sanay ko ca'of ni Yis: 'Cowa ko noni hekal ko Hongti Kitakit ako.',"Sanay ko ca'of ni Yis: ""Cowa ko noni hekal ko Hongti Kitakit ako."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000644,',17,Sowal ni Tafiti: 'Pakiyadi han cingra a mapo'i.',"Sowal ni Tafiti: ""Pakiyadi han cingra a mapo'i."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000644,',47,Sowal ni Tafiti: 'Pakiyadi han cingra a mapo'i.',"Sowal ni Tafiti: ""Pakiyadi han cingra a mapo'i."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000675,',61,"15 Ano makalimay kita ira ko mahecaday ni Yihofa a harateng, 'aka madenga nonini a hekal.'","15 Ano makalimay kita ira ko mahecaday ni Yihofa a harateng, ""aka madenga nonini a hekal."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000675,',89,"15 Ano makalimay kita ira ko mahecaday ni Yihofa a harateng, 'aka madenga nonini a hekal.'","15 Ano makalimay kita ira ko mahecaday ni Yihofa a harateng, ""aka madenga nonini a hekal."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000903,',104,"Pakayni i sowal ni Yihofa ato fangcalay saocor, ato misadakan iso a'icel, wa nga'ay padama to wawa iso, 'ira ko taneng nga'ay malidong.'","Pakayni i sowal ni Yihofa ato fangcalay saocor, ato misadakan iso a'icel, wa nga'ay padama to wawa iso, ""ira ko taneng nga'ay malidong."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U000903,',135,"Pakayni i sowal ni Yihofa ato fangcalay saocor, ato misadakan iso a'icel, wa nga'ay padama to wawa iso, 'ira ko taneng nga'ay malidong.'","Pakayni i sowal ni Yihofa ato fangcalay saocor, ato misadakan iso a'icel, wa nga'ay padama to wawa iso, ""ira ko taneng nga'ay malidong."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001076,',0,"'Faelohto' ko harateng ita, palahadho to faelohay a pakayraan miharatengan.","""Faelohto"" ko harateng ita, palahadho to faelohay a pakayraan miharatengan."
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001076,',9,"'Faelohto' ko harateng ita, palahadho to faelohay a pakayraan miharatengan.","""Faelohto"" ko harateng ita, palahadho to faelohay a pakayraan miharatengan."
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001107,',3,21 'Nanay Pahemeken no Tamdaw Kiso to Nika Citanengay Kiso!',"21 ""Nanay Pahemeken no Tamdaw Kiso to Nika Citanengay Kiso!"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001107,',59,21 'Nanay Pahemeken no Tamdaw Kiso to Nika Citanengay Kiso!',"21 ""Nanay Pahemeken no Tamdaw Kiso to Nika Citanengay Kiso!"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001234,',35,"19 Pasowalan ni Yis ko nisawawaan: ' Ano micerid kamo midofdof to sowal ako, o so'linayto a nisawawaan ako. Wa mafana' kamo to so'linay kimad, wa pasalaten no so'linay kimad kamo.'","19 Pasowalan ni Yis ko nisawawaan: ""Ano micerid kamo midofdof to sowal ako, o so'linayto a nisawawaan ako. Wa mafana' kamo to so'linay kimad, wa pasalaten no so'linay kimad kamo."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001234,',178,"19 Pasowalan ni Yis ko nisawawaan: ' Ano micerid kamo midofdof to sowal ako, o so'linayto a nisawawaan ako. Wa mafana' kamo to so'linay kimad, wa pasalaten no so'linay kimad kamo.'","19 Pasowalan ni Yis ko nisawawaan: ""Ano micerid kamo midofdof to sowal ako, o so'linayto a nisawawaan ako. Wa mafana' kamo to so'linay kimad, wa pasalaten no so'linay kimad kamo."""
