xml_file,text_id,sentence_id,xml_type,formosan_lang,target_lang,record_id,pair,status,high_risk_issues,review_issues,form,translation,raw_path,source_url
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000324,tmem,ami,eng,GLOSBE_STATIC_dbaccbda68c27bf436c1,"ami,en",pass,,,"Ci Wiktoria halafinayto miasip to Fangcalay Cudad, kawra, caayho pakaso'lin to maolahay ko Kawas i cingranan.","For many years after learning the truth, Victoria struggled to accept that God could love her.",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000325,tmem,ami,eng,GLOSBE_STATIC_9f4c26a6130cfe5fdd31,"ami,en",pass,,,"O pitadtad no roma cudad toni tatiihay a pinangan, paisalakatan ni Pawlo somowal kora 'misatekeday maolah to niyah,' hananay, samanen o matiniay ma'idiay olah milingatay to romaroma tatiihay a pinangan.",Bible scholars suggest that love of self is put at the top of the apostle Paul's list of negative qualities that would be prevalent during the last days because the other qualities result from it.,data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000326,tmem,ami,eng,GLOSBE_STATIC_bfe06fd69f1de8633b29,"ami,en",pass,,,"Sanay ko sowal ni Pawlo ci Timotian: ""O piasip to Fangcalay Cudad i ka'ayaw no salikaka ato pipakimad ato pipasifana' to mitooray ko sasarocoden iso....","Paul urged Timothy: ""Continue applying yourself to public reading, to exhortation, to teaching....",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000327,tmem,ami,eng,GLOSBE_STATIC_4e996e3ff0f334b2a284,"ami,en",pass,,,"Cipinang kita to safalod no Fangcalay Cudad, wa cipinangto harateng ni Yihofa mafana' to samanay hano pafeli Cingra to sarikec kitaanan.",To understand a principle includes understanding the thinking of the Lawgiver and the reasons why he gave certain laws.,data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000328,tmem,ami,eng,GLOSBE_STATIC_385ef7f33c5abc564ba4,"ami,en",pass,,,"Ira ko hatiniay a patosokan no wama wina ikor, nga'ayay licayen ko niyah: ""Cipinangayto ko wawa to ta'eneran a kimad no Fangcalay Cudad, wa nga'ayto patafang to tireng a micada to ino'han?""","With that in mind, parents will want to consider the question, 'Does my child have sufficient knowledge to make a dedication to God and get baptized?'",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000329,tmem,ami,eng,GLOSBE_STATIC_a3cc12cf1b2690bb1215,"ami,en",pass,,,"Kawra, oni Yihofa kita, mihaenay patalipa'elalay ko Fangcalay Cudad kitaanan 'falahen ko caka ngodo a faloco' ato coos no hekal, toni lekakawa matatodong ko harateng, moecel, mangodo ko ka'orip.'","Yet, because we belong to Jehovah, we are admonished to ""reject ungodliness and worldly desires and to live with soundness of mind and righteousness and godly devotion amid this present system of things.""",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000330,tmem,ami,eng,GLOSBE_STATIC_d00b907ec8a0f92e0b74,"ami,en",pass,,,"O cowa ko mamapatay a 'orip, o kafahka'an a sapalemed, samanen itini Hipray Sowal Fangcalay Cudad cowacowaho ka sadak.","This may have been an unexpected blessing, since immortality is not mentioned in the Hebrew Scriptures.",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000331,tmem,ami,eng,GLOSBE_STATIC_a0c84b7e3d193bf0681e,"ami,en",pass,,,"Adihay adihay ko sasowalan a mahongyak ko Fangcalay Cudad, hano o sasinanoten ita a demak?",Why is it significant that the Bible continues to be available in more and more languages?,data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000332,tmem,ami,eng,GLOSBE_STATIC_4e4af38dd66834899a9f,"ami,en",pass,,,"O sowal no salikaka ci Hiws: ""Misaaliay kami to papina mararamoday mirienang to mikiriwi'ay a mitosilay demak, parakat to paliding tayra i polong no kitakit a palilam to kihepicay cudad.""","""We need couples with cars,"" Pryce said, ""to engage in a special campaign to distribute the booklet throughout the country.""",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000333,tmem,ami,eng,GLOSBE_STATIC_a32ae96121fed596b76f,"ami,en",pass,,,Samaanay ko Fangcalay Cudad padama to tamdaw mifalic to pinangan hani?,How has the Bible helped people to transform their personalities?,data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000334,tmem,ami,eng,GLOSBE_STATIC_a62b78e37ff269b5eb5e,"ami,en",pass,,,"Pa'ayaway ko Fangcalay Cudad to sasomowal cangra no ikor to ""rihaday kita awaay ko katalawan"" mahaenay a mangah!","One of the biggest lies is yet to be heard when men proclaim that they have achieved ""peace and security!""",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000335,tmem,ami,eng,GLOSBE_STATIC_fb3ed0d66c1afd2b4bfd,"ami,en",pass,,,"Makalim kita malo no'adingoan ko harateng a tamdaw, o kaira aca no sifana' to Fangcalay Cudad, hano cango'otayho hani?",Why is having Bible knowledge not enough to become a spiritually-minded person?,data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000336,tmem,ami,eng,GLOSBE_STATIC_4eff81a674292cd3209e,"ami,en",pass,,,"O maanan a safalod no Fangcalay Cudad, milingatay to sifana' no ising?",What are some medical principles found in the Bible?,data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000337,tmem,ami,eng,GLOSBE_STATIC_dd35406fe743ede8184c,"ami,en",pass,,,"Itiya tora lalintadan, o 'alomanay minanamay to Fangcalay Cudad a tamdaw, tangsolay mitatoy to matatodongay a demak.","In those days, many of us responded quickly upon learning basic Bible truths.",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000338,tmem,ami,eng,GLOSBE_STATIC_398b0644ced47c35f761,"ami,en",pass,,,Oniya lalakaw wa mitadtad to samaanay ko pinengneng no Fangcalay Cudad to raramod.,This article will present what the Bible says about honorable marriage.,data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000339,tmem,ami,eng,GLOSBE_STATIC_3e842f7819f2104614cd,"ami,en",pass,,,"Ci Taniil 21 ko mihecaan sanay cingra: ""Pakayni pidofdof ako to palinian no Fangcalay Cudad, malikafay ko singsi ato cafay micudad takowanan.","Daniel, aged 21, says: ""Teachers and fellow students made fun of me because I live by Bible standards.",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000340,tmem,ami,eng,GLOSBE_STATIC_37bd1894bfb8a216e7db,"ami,en",pass,,,"Misongila' a micekiw to Fangcalay Cudad, papadama kitanan palahad to paka'metay to tireng.",Diligent and conscientious Bible study can help Christians to develop self-control.,data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000341,tmem,ami,eng,GLOSBE_STATIC_826b777af815104b8726,"ami,en",pass,,,"Iraay ko pirorodan ilalikor no cudad, honga' madolo mikilim ko mikimaday salikaka to haradiw.","There is a subject index that will be helpful, for instance, when choosing a song for a public talk.",data/raw/html/static/ami_en/Cudad/fragment_page_4.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000342,tmem,ami,eng,GLOSBE_STATIC_94f66a6cd651c83a7cf2,"ami,en",pass,,,"Itini Hipray Sowal a Fangcalay Cudad, o Satan a ngangan kina 18 a masadak, kawra itiniay no Kirisiya Sowal a Fangcay Cudad mata'lifay ko 30 a masadak.",Satan is mentioned by that name only 18 times in the Hebrew Scriptures but more than 30 times in the Christian Greek Scriptures.,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000343,tmem,ami,eng,GLOSBE_STATIC_14907825c67dd65fa4c8,"ami,en",pass,,,Itini i Fangcalay Cudad Faelohay hekal mihongyakan mahaeminay masadak ko ngangan no Kawas.,"Significantly, the New World Translation restores God's name to its rightful place in the Scriptures.",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000344,tmem,ami,eng,GLOSBE_STATIC_0f0d0b2786f2efacc826,"ami,en",pass,,,"'Ayaw no ira ci Misiya, hano caka rarid ko Fangcalay Cudad milengo ci Satanan hani?",Why was little said about our enemy prior to the arrival of the Messiah?,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000345,tmem,ami,eng,GLOSBE_STATIC_3bfb89a83be33297291b,"ami,en",pass,,,"O manan a matiliday i Fangcalay Cudad, miwacayay to tatano caay ka harateng a pakayraan a padama ci Yihofa to sikawdan?",What Scriptural examples prove that Jehovah can do the unexpected?,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000346,tmem,ami,eng,GLOSBE_STATIC_d799a7cc8814c1ca80ab,"ami,en",pass,,,"Ma'osi no wama koniya cudad, miliyaway pakaso'lin to Kawas.","When my father read those books, his faith in God was awakened.",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000347,tmem,ami,eng,GLOSBE_STATIC_6b09508ea7998c48467a,"ami,en",pass,,,"Isaka 1994 miheca, sakina cecay a masadak kono Kirekis sowal a cudad no Fangcalay Cudad, pisatapangan noka cowat no'adingoan a demak.",In 1994 we reached another milestone when the first of our publications was printed in the Kyrgyz language.,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000348,tmem,ami,eng,GLOSBE_STATIC_303876d5202e740b86f5,"ami,en",pass,,,"Sanay ko sowal ni Tafong: ""Kalasaka dademakan ako ko safalod no Fangcalay Cudad i noka'orip, telocto i, manga'ayayto ko kalala'ed ato paro no loma'.""","He says, ""I began applying Bible principles in my life, and as a result, the respect between me and my family grew.""",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000349,tmem,ami,eng,GLOSBE_STATIC_16e1ca4f2e4b8b43e1af,"ami,en",pass,,,"Tengilen ita ko sapalimo'ot no Fangcalay Cudad, laliyasen koya nisowlan no 2 Timoti 3:2 to 5 a tamdaw.","Wisely, we heed the inspired counsel to turn away from those described at 2 Timothy 3:2-5.",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000350,tmem,ami,eng,GLOSBE_STATIC_9e43d9828a8ec60b128f,"ami,en",pass,,,"Mikitiya a misatapang to pina a hahekalan a miheca, itini i Iwropa ato romaroma pala a tamdaw, toha saka ciepocaw no 'alomanay tamdaw, mipadangay to mihongyakay ato mitepangay to Fangcalay Cudad a demak.","In the centuries that followed, many in Europe and other parts of the world began to promote translation and distribution of the Bible for the benefit of the common people.",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000351,tmem,ami,eng,GLOSBE_STATIC_5a058ac60d74de92fcbb,"ami,en",pass,,,"Itini i Keloyaci, o cecay mitosilay itiniay i palosayan no lingko mitosil to ratoh no Fangcalay Cudad to cecay matayalay","In an apple orchard in Grójec, a publisher shares the Bible's message with one of the workers",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000352,tmem,ami,eng,GLOSBE_STATIC_9bd53a5442586e00a83c,"ami,en",pass,,,O manan sinael no Fangcalay Cudad ko padamaay cangranan hani?,What Bible guidelines do you think they applied successfully?,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000353,tmem,ami,eng,GLOSBE_STATIC_af879c4488b0f0a58648,"ami,en",pass,,,"Iraay ko cecay mahemekay to Fangcalay Cudad a fa'inayan, ma'araw ningra ko Sinpong no Aielan palosiyang tora kimad i, tayraay mirienang.",A man interested in finding Bible truth decides to attend a public talk advertised in The Irish Times.,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000354,tmem,ami,eng,GLOSBE_STATIC_7215e38f15c4385f5f5b,"ami,en",pass,,,O maanan ko sapalimo'ot no Fangcalay Cudad to cihafayay ato manikaway a tamdaw?,What instruction do the Scriptures provide to the rich and to the poor?,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000355,tmem,ami,eng,GLOSBE_STATIC_1dd5e7f5b36b93d78b58,"ami,en",pass,,,Padama kitanan i noka'orip no Krisciyang. Halo padama kitanan samaan ko kapinengneng to mitosilay demak ato kimad no Fangcalay Cudad.,It will also help us to analyze our personal view of the lifesaving ministry that Christians have been assigned and the truths that we have learned over the years.,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000356,tmem,ami,eng,GLOSBE_STATIC_d2178f2f6f2581414881,"ami,en",pass,,,O roma nga'ayay sapacekiw to Fangcalay Cudad a lalosidan i Naitiraay i Kawas a Nga'ayay Ratoh!,* An excellent tool for starting studies is the brochure Good News From God!,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000357,tmem,ami,eng,GLOSBE_STATIC_d494bb1096413a827b27,"ami,en",pass,,,"Sowal no Fangcalay Cudad: ""Doedo han ni Mosi konini a demak a pa'araw i kakrikridan no finawlan.""","We read: ""Moses did so before the eyes of the elders of Israel.""",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000358,tmem,ami,eng,GLOSBE_STATIC_7afafed9357a9d257d67,"ami,en",pass,,,"Tona mihaen cangra a misa'icel, makidatay ko hemek no tamdaw to Fangcalay Cudad.","Their efforts marked a real turning point, sparking a renewed interest in God's Word among the people.",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000359,tmem,ami,eng,GLOSBE_STATIC_58f057417eba1064a071,"ami,en",pass,,,"Malaheci ako mi'osi koniya cudad, misetekay to faloco' mahecad ci Yisan a mihodop ci Yihofaan.","After I had finished reading the whole booklet, my mind was made up, I wanted to serve Jehovah just as Jesus did.",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000360,tmem,ami,eng,GLOSBE_STATIC_de8ed96ea8e50ca2db2b,"ami,en",pass,,,O nika falic no sowal mifiyoray to pihongyak to Fangcalay Cudad.,The reality that languages change over time also applies to the languages into which the Bible has been translated.,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000361,tmem,ami,eng,GLOSBE_STATIC_5b11ff10aa630d9376c1,"ami,en",pass,,,"Saka 2017 miheca ka toloan folad, itiniay i Padaka Niwyok a Worwik a congpo, mapatirengay ko patelian to katelangay Fangcalay Cudad a kitiraan.","On April 3, 2017, a Bible museum opened at our world headquarters in Warwick, New York, U.S.A.",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000362,tmem,ami,eng,GLOSBE_STATIC_a7e6e03e387d78ff5dc1,"ami,en",pass,,,"Iraayto ko no Hayti Keliawer sowal a Fangcalay Cudad Faelohay Hekal Mihongyakan, na cowacowaho ka haraterateng isalakat konini.","They now even have the New World Translation of the Holy Scriptures in Haitian Creole, something we could only have dreamed of back then.",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000363,tmem,ami,eng,GLOSBE_STATIC_9809f6fbeea5222969d8,"ami,en",pass,,,"Sanay yaca, nengnengen ita ko ma'oningay i Fangcalay Cudad, misamaan a pakaso'lin kita, ci Yihofa nganga'ay tano kafahekaan a pakayraan a mipadama kitanan.",Let us consider some Bible accounts that reinforce our confidence in Jehovah's ability to do the unexpected in our behalf.,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000364,tmem,ami,eng,GLOSBE_STATIC_53ce8c53867afaf5c3e6,"ami,en",pass,,,"Kalikiay mahererek ko hemek malacafay to wawa, samanen itini 1959 miheca pakayni piinsacu to cudad no Fangcalay Cudad malepelay kako.","In 1959, I was arrested for printing Bible literature.",data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000365,tmem,ami,eng,GLOSBE_STATIC_b43edfa07b82174158bd,"ami,en",pass,,,"Matepangto koni 70 Tamdaw a Mihongyakan i, o sano Krisiyaay ko sowal a Yutaya tamdaw ato romaroma, cipinangayto mi'osi to Hipray Fangcalay Cudad.",The Septuagint did much to make the Hebrew Scriptures readable to Greek-speaking Jews and others.,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000366,tmem,ami,eng,GLOSBE_STATIC_7f4781dae8f7e374a94f,"ami,en",pass,,,"O roma mihongyakan a Fangcalay Cudad, iraay ko sinael no Yohani 7:53",Many people do not realize that the passage found in some Bibles at John 7:53,data/raw/html/static/ami_en/Cudad/fragment_page_5.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000367,tmem,ami,eng,GLOSBE_STATIC_fe404a41b76ecd422061,"ami,en",pass,,,"Adihayay ko ma'oningay i Fangcalay Cudad to 'alomanay finawlan no Kawas, patafangay to dafong ato payci no niyah.",The aspect of giving from personal resources is well-established in the Scriptures.,data/raw/html/static/ami_en/Cudad/fragment_page_6.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000368,tmem,ami,eng,GLOSBE_STATIC_84570c1103e2729204ef,"ami,en",pass,,,"Ma'oningay i Fangcalay Cudad, o roma madimadiay sikawdan no Kawas pakayni pasangaray demak, cowato ka saka'oripaw.","Back in Bible times, some of God's faithful servants were so overwhelmed by their circumstances that they felt that they wanted to die.",data/raw/html/static/ami_en/Cudad/fragment_page_6.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U000369,tmem,ami,eng,GLOSBE_STATIC_91aac50af535874414cc,"ami,en",pass,,,"Maherek kita minanam to Fangcalay Cudad i, sasamaan ko hademak hani?","In developing wisdom, what should be our response to Bible examples?",data/raw/html/static/ami_en/Cudad/fragment_page_6.html,https://glosbe.com/ami/en/Cudad/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
